tube_assembly_id;supplier;quote_date;annual_usage;min_order_quantity;bracket_pricing;quantity;cost
TA-12408;S-0072;16/05/2014;525;1;Yes;1;385.593.385.376.385
TA-12408;S-0072;16/05/2014;525;39;Yes;1;34.386.249.951.314
TA-12415;S-0072;28/03/2008;100;0;Yes;1;320.771.409.335.477
TA-12415;S-0072;28/03/2008;100;0;Yes;500;110.725.950.490.477
TA-12416;S-0041;01/09/2012;1;0;Yes;1;328.867.201.192.947
TA-12416;S-0041;01/09/2012;1;0;Yes;6;917.523.077.179.882
TA-12416;S-0041;01/09/2012;1;0;Yes;20;480.461.599.238.829
TA-12417;S-0041;05/08/2013;1;20;No;20;232.858.343.116.908
TA-12419;S-0041;05/08/2013;1800;200;No;200;236.753.225.797.477
TA-12421;S-0041;05/08/2013;1;80;No;80;159.133.778.091.841
TA-12422;S-0026;31/10/2013;200;1;No;1;930.737.857.703.243
TA-12423;S-0066;01/08/2011;70;10;No;10;659.097.611.324.093
TA-12424;S-0066;01/08/2011;70;10;No;10;958.057.677.648.381
TA-12425;S-0066;01/08/2011;400;40;No;40;345.030.964.317.311
TA-12428;S-0054;14/12/2007;0;0;Yes;1;224.067.036.495.051
TA-12428;S-0054;14/12/2007;0;0;Yes;2;143.164.759.101.506
TA-12428;S-0054;14/12/2007;0;0;Yes;3;117.764.559.906.078
TA-12428;S-0054;14/12/2007;0;0;Yes;5;814.030.480.239.034
TA-12428;S-0054;14/12/2007;0;0;Yes;10;681.882.675.005.425
TA-12430;S-0041;05/08/2013;1;20;No;20;574.773.401.289.763
TA-12431;S-0064;13/02/2014;17;1;No;1;23.383.206.378.705
TA-12434;S-0041;01/09/2012;1;0;Yes;1;333.986.189.858.838
TA-12434;S-0041;01/09/2012;1;0;Yes;6;968.712.963.838.796
TA-12434;S-0041;01/09/2012;1;0;Yes;20;531.373.279.991.988
TA-12435;S-0041;01/09/2012;1;0;Yes;1;332.734.263.282.941
TA-12435;S-0041;01/09/2012;1;0;Yes;6;956.193.698.079.823
TA-12435;S-0041;01/09/2012;1;0;Yes;20;518.854.014.233.014
TA-12436;S-0041;01/09/2012;1;0;Yes;1;335.683.245.883.944
TA-12436;S-0041;01/09/2012;1;0;Yes;6;985.683.524.089.849
TA-12436;S-0041;01/09/2012;1;0;Yes;20;548.343.840.243.041
TA-12439;S-0041;01/06/2012;1;0;Yes;1;313.593.696.966.999
TA-12439;S-0041;01/06/2012;1;0;Yes;6;764.788.034.920.405
TA-12439;S-0041;01/06/2012;1;0;Yes;20;327.726.556.979.351
TA-12441;S-0041;01/06/2012;1;0;Yes;1;316.320.114.843.398
TA-12441;S-0041;01/06/2012;1;0;Yes;6;792.052.213.684.392
TA-12441;S-0041;01/06/2012;1;0;Yes;20;354.712.529.837.583
TA-12443;S-0026;21/11/2008;200;1;No;1;166.255.849.279.168
TA-12444;S-0013;01/05/2011;20;12;No;12;323.831.674.298.782
TA-12447;S-0054;03/03/2008;4;0;Yes;3;121.742.904.358.374
TA-12447;S-0054;03/03/2008;4;0;Yes;5;848.806.218.458.405
TA-12447;S-0054;03/03/2008;4;0;Yes;10;716.658.413.224.796
TA-12447;S-0054;03/03/2008;4;0;Yes;20;650.445.407.655.114
TA-12448;S-0054;03/03/2008;4;0;Yes;3;110.447.744.584.722
TA-12448;S-0054;03/03/2008;4;0;Yes;5;753.659.798.690.207
TA-12448;S-0054;03/03/2008;4;0;Yes;10;621.511.993.456.597
TA-12448;S-0054;03/03/2008;4;0;Yes;20;55.557.719.379.267
TA-12449;S-0054;24/06/2014;1;0;Yes;1;171.180.093.811.031
TA-12449;S-0054;24/06/2014;1;0;Yes;2;111.727.491.751.195
TA-12449;S-0054;24/06/2014;1;0;Yes;3;919.192.312.614.412
TA-12449;S-0054;24/06/2014;1;0;Yes;5;643.490.260.011.239
TA-12449;S-0054;24/06/2014;1;0;Yes;10;544.170.751.656.716
TA-12449;S-0054;24/06/2014;1;0;Yes;20;494.650.100.432.332
TA-12450;S-0054;25/11/2008;1;0;Yes;1;130.868.058.067.137
TA-12450;S-0054;25/11/2008;1;0;Yes;3;10.446.631.761.099
TA-12450;S-0054;25/11/2008;1;0;Yes;5;703.304.529.748.557
TA-12450;S-0054;25/11/2008;1;0;Yes;10;571.156.724.514.948
TA-12450;S-0054;25/11/2008;1;0;Yes;20;504.943.718.945.266
TA-12451;S-0054;21/02/2008;0;0;Yes;3;886.085.809.829.571
TA-12451;S-0054;21/02/2008;0;0;Yes;5;615.113.257.624.233
TA-12451;S-0054;21/02/2008;0;0;Yes;10;516.071.955.175.464
TA-12451;S-0054;21/02/2008;0;0;Yes;20;466.273.098.045.325
TA-12452;S-0054;13/05/2013;1;0;Yes;1;214.302.009.203.051
TA-12452;S-0054;13/05/2013;1;0;Yes;2;135.013.326.062.886
TA-12452;S-0054;13/05/2013;1;0;Yes;3;108.611.585.606.739
TA-12452;S-0054;13/05/2013;1;0;Yes;5;739.193.091.590.948
TA-12452;S-0054;13/05/2013;1;0;Yes;10;607.045.286.357.339
TA-12452;S-0054;13/05/2013;1;0;Yes;20;540.832.280.787.657
TA-12453;S-0066;01/08/2011;36;1;No;1;720.330.731.180.761
TA-12454;S-0066;01/08/2011;36;1;No;1;722.639.840.198.528
TA-12456;S-0013;01/05/2011;100;16;No;16;524.974.544.159.623
TA-12457;S-0066;12/02/2013;1;10;No;1;500.770.630.358.941
TA-12458;S-0072;24/03/2008;300;1;No;1;169.983.808.416.285
TA-12460;S-0041;01/06/2012;1;0;Yes;1;370.069.495.835.258
TA-12460;S-0041;01/06/2012;1;0;Yes;6;866.054.984.615.213
TA-12460;S-0041;01/06/2012;1;0;Yes;20;34.330.608.770.163
TA-12461;S-0041;01/09/2012;1;0;Yes;1;314.567.417.637.142
TA-12461;S-0041;01/09/2012;1;0;Yes;6;720.553.295.905.365
TA-12461;S-0041;01/09/2012;1;0;Yes;20;273.476.405.357.133
TA-12462;S-0064;14/01/2008;23;1;No;1;202.533.899.389.616
TA-12467;S-0104;19/04/2013;102;1;No;1;144.917.456.307.763
TA-12468;S-0072;23/06/2011;700;0;Yes;150;208.098.017.504.716
TA-12468;S-0072;23/06/2011;700;0;Yes;200;193.074.898.593.947
TA-12468;S-0072;23/06/2011;700;0;Yes;250;174.435.102.908.365
TA-12469;S-0066;13/08/2012;1;0;Yes;1;355.936.635.822.905
TA-12469;S-0066;13/08/2012;1;0;Yes;6;833.504.893.641.882
TA-12469;S-0066;13/08/2012;1;0;Yes;20;232.301.931.305.398
TA-12470;S-0026;28/02/2012;2;0;Yes;1;410.356.493.047.634
TA-12470;S-0026;28/02/2012;2;0;Yes;2;21.495.022.896.346
TA-12470;S-0026;28/02/2012;2;0;Yes;3;146.987.308.246.579
TA-12470;S-0026;28/02/2012;2;0;Yes;4;115.127.167.919.521
TA-12471;S-0066;07/11/2012;12;1;No;1;682.244.342.682.906
TA-12473;S-0066;01/08/2011;122;5;No;5;155.850.948.403.933
TA-12475;S-0066;01/08/2011;160;1;No;1;123.662.525.108.083
TA-12476;S-0066;01/08/2011;160;1;No;1;124.803.169.321.678
TA-12477;S-0066;01/08/2011;160;1;No;1;179.081.141.534.473
TA-12478;S-0066;01/08/2011;160;1;No;1;177.857.035.549.151
TA-12479;S-0066;01/08/2011;160;1;No;1;179.081.141.534.473
TA-12481;S-0041;21/08/2013;1800;95;No;95;396.443.415.700.828
TA-12484;S-0041;01/06/2012;1;0;Yes;1;322.357.182.998.281
TA-12484;S-0041;01/06/2012;1;0;Yes;6;85.242.289.523.322
TA-12484;S-0041;01/06/2012;1;0;Yes;20;415.083.211.386.411
TA-12485;S-0066;13/08/2012;10;0;Yes;1;318.072.812.049.654
TA-12485;S-0066;13/08/2012;10;0;Yes;6;931.155.166.561.876
TA-12485;S-0066;13/08/2012;10;0;Yes;20;42.843.709.486.265
TA-12486;S-0041;26/03/2012;1;0;Yes;5;32.285.795.362.864
TA-12486;S-0041;26/03/2012;1;0;Yes;19;857.430.601.536.809
TA-12486;S-0041;26/03/2012;1;0;Yes;20;420.369.123.595.756
TA-12487;S-0041;26/03/2012;1;0;Yes;5;32.402.641.843.281
TA-12487;S-0041;26/03/2012;1;0;Yes;19;869.393.455.484.273
TA-12487;S-0041;26/03/2012;1;0;Yes;20;432.053.771.637.464
TA-12488;S-0066;13/08/2012;7;0;Yes;1;369.346.160.480.295
TA-12488;S-0066;13/08/2012;7;0;Yes;6;987.630.965.430.134
TA-12488;S-0066;13/08/2012;7;0;Yes;20;38.642.800.309.365
TA-12490;S-0041;01/06/2012;1;0;Yes;1;308.919.837.750.316
TA-12490;S-0041;01/06/2012;1;0;Yes;6;664.077.497.037.107
TA-12490;S-0041;01/06/2012;1;0;Yes;20;217.000.606.488.875
TA-12491;S-0066;13/08/2012;1;0;Yes;1;314.066.647.006.783
TA-12491;S-0066;13/08/2012;1;0;Yes;6;822.933.069.223.193
TA-12491;S-0066;13/08/2012;1;0;Yes;20;308.808.555.388.014
TA-12492;S-0041;01/06/2012;1;0;Yes;1;362.919.604.057.355
TA-12492;S-0041;01/06/2012;1;0;Yes;6;794.834.272.741.942
TA-12492;S-0041;01/06/2012;1;0;Yes;20;272.085.375.828.358
TA-12493;S-0066;13/08/2012;1;0;Yes;1;380.752.602.616.248
TA-12493;S-0066;13/08/2012;1;0;Yes;6;111.894.415.294.648
TA-12493;S-0066;13/08/2012;1;0;Yes;20;517.741.190.609.994
TA-12494;S-0041;01/09/2012;1;0;Yes;1;348.480.717.548.672
TA-12494;S-0041;01/09/2012;1;0;Yes;6;111.365.824.073.713
TA-12494;S-0041;01/09/2012;1;0;Yes;20;676.318.556.890.326
TA-12500;S-0013;27/03/2012;1000;1;No;1;241.204.520.289.557
TA-12503;S-0072;01/01/2010;46;1;No;1;756.441.857.747.756
TA-12504;S-0072;01/01/2009;275;1;No;1;684.108.322.251.465
TA-12507;S-0041;21/08/2013;1;80;No;80;303.244.437.272.914
TA-12508;S-0043;01/07/2012;68;10;No;10;159.093.475.793.304
TA-12509;S-0043;01/07/2012;2;10;No;10;159.093.475.793.304
TA-12510;S-0043;16/12/2008;2620;1;No;1;114.597.191.233.175
TA-12514;S-0066;01/08/2011;1628;7;No;7;114.565.191.989.896
TA-12518;S-0041;21/08/2013;1;1;No;1;219.782.665.546.424
TA-12520;S-0041;21/08/2013;1;1;No;1;328.282.968.790.861
TA-12523;S-0031;21/04/2008;5000;1;Yes;1;51.412.451.383.518
TA-12523;S-0031;16/09/2011;100;1;Yes;1;539.719.457.164.637
TA-12529;S-0041;21/08/2013;1800;95;No;95;25.650.584.510.608
TA-12530;S-0072;01/06/2011;600;1;Yes;1;178.886.397.400.444
TA-12531;S-0072;16/05/2008;75;0;Yes;1;909.455.105.912.988
TA-12531;S-0072;16/05/2008;75;0;Yes;480;493.259.070.903.557
TA-12534;S-0072;01/08/2008;129;1;No;1;945.900.079.566.889
TA-12536;S-0072;05/11/2008;8;8;No;1;143.498.606.188.412
TA-12537;S-0072;05/11/2008;8;8;No;1;139.492.441.145.541
TA-12538;S-0072;05/11/2008;8;8;No;1;831.835.658.207.352
TA-12539;S-0013;01/05/2011;20;5;No;5;396.721.621.606.583
TA-12540;S-0072;28/01/2011;1;1;Yes;1;84.852.801.255.265
TA-12544;S-0026;20/08/2008;164;1;No;1;402.174.457.359.381
TA-12546;S-0066;13/08/2012;1;0;Yes;1;304.357.260.895.934
TA-12546;S-0066;13/08/2012;1;0;Yes;6;711.094.295.109.697
TA-12546;S-0066;13/08/2012;1;0;Yes;20;196.969.781.274.517
TA-12547;S-0041;05/08/2013;20;20;No;20;485.191.099.636.663
TA-12548;S-0013;28/09/2011;736;1;No;1;42.176.015.312.453
TA-12553;S-0072;24/03/2008;300;1;No;1;177.495.367.871.669
TA-12554;S-0072;24/03/2008;380;1;No;1;177.495.367.871.669
TA-12556;S-0041;10/09/2013;1;45;No;45;134.150.887.755.045
TA-12558;S-0054;23/10/2009;2;0;Yes;1;112.895.956.555.366
TA-12558;S-0054;23/10/2009;2;0;Yes;2;732.237.943.947.074
TA-12558;S-0054;23/10/2009;2;0;Yes;3;600.368.344.619.219
TA-12558;S-0054;23/10/2009;2;0;Yes;5;415.639.623.197.921
TA-12558;S-0054;23/10/2009;2;0;Yes;10;349.426.617.628.239
TA-12558;S-0054;23/10/2009;2;0;Yes;20;316.598.320.749.153
TA-12563;S-0026;19/03/2008;300;1;No;1;222.509.083.422.823
TA-12564;S-0026;19/03/2008;300;1;No;1;746.426.445.140.577
TA-12573;S-0013;01/05/2011;265;48;No;48;413.692.181.857.636
TA-12574;S-0066;01/08/2011;300;10;No;10;191.099.636.663.087
TA-12576;S-0041;05/08/2013;1;1;No;1;140.493.982.406.258
TA-12577;S-0041;21/08/2013;1;1;No;1;173.322.279.285.345
TA-12578;S-0013;30/10/2008;4200;1;Yes;1;176.382.544.248.649
TA-12578;S-0013;01/05/2011;4200;7;Yes;7;188.623.604.101.868
TA-12586;S-0064;13/11/2008;2100;1;No;1;175.937.414.799.441
TA-12588;S-0041;01/09/2012;1;0;Yes;1;374.632.072.689.639
TA-12588;S-0041;01/09/2012;1;0;Yes;6;911.680.753.159.028
TA-12588;S-0041;01/09/2012;1;0;Yes;20;389.210.062.151.199
TA-12589;S-0064;19/08/2008;1500;1;No;1;143.498.606.188.412
TA-12591;S-0066;01/08/2011;28;0;Yes;1;407.822.037.246.207
TA-12591;S-0066;01/08/2011;28;0;Yes;167;194.493.748.713.298
TA-12596;S-0066;02/11/2011;5;2;No;2;466.718.227.494.533
TA-12599;S-0064;01/02/2012;165;8;No;1;334.681.704.623.226
TA-12600;S-0066;13/08/2012;38;0;Yes;1;305.414.443.337.803
TA-12600;S-0066;13/08/2012;38;0;Yes;6;723.335.354.962.915
TA-12600;S-0066;13/08/2012;38;0;Yes;20;209.210.841.127.735
TA-12601;S-0041;01/09/2012;1;0;Yes;1;366.035.510.201.811
TA-12601;S-0041;01/09/2012;1;0;Yes;6;825.715.128.280.743
TA-12601;S-0041;01/09/2012;1;0;Yes;20;302.966.231.367.159
TA-12603;S-0066;13/08/2012;39;0;Yes;1;360.332.289.133.834
TA-12603;S-0066;13/08/2012;39;0;Yes;6;883.860.162.583.531
TA-12603;S-0066;13/08/2012;39;0;Yes;20;282.935.406.152.802
TA-12607;S-0041;01/06/2012;1;0;Yes;1;317.516.400.238.144
TA-12607;S-0041;01/06/2012;1;0;Yes;6;804.015.067.631.856
TA-12607;S-0041;01/06/2012;1;0;Yes;20;366.675.383.785.047
TA-12611;S-0054;30/09/2008;1;0;Yes;1;267.745.363.698.581
TA-12611;S-0054;30/09/2008;1;0;Yes;2;208.264.941.048.169
TA-12611;S-0054;30/09/2008;1;0;Yes;3;188.456.680.558.415
TA-12611;S-0054;30/09/2008;1;0;Yes;5;143.804.632.684.743
TA-12611;S-0054;30/09/2008;1;0;Yes;10;133.900.502.439.866
TA-12611;S-0054;30/09/2008;1;0;Yes;20;128.948.437.317.427
TA-12612;S-0054;21/09/2009;1;0;Yes;1;242.762.473.361.785
TA-12612;S-0054;21/09/2009;1;0;Yes;2;203.090.311.201.126
TA-12612;S-0054;21/09/2009;1;0;Yes;3;189.903.351.268.341
TA-12612;S-0054;21/09/2009;1;0;Yes;5;149.424.391.980.993
TA-12612;S-0054;21/09/2009;1;0;Yes;10;1.428.309.120.146
TA-12612;S-0054;21/09/2009;1;0;Yes;20;139.520.261.736.116
TA-12613;S-0054;21/09/2009;1;0;Yes;1;242.762.473.361.785
TA-12613;S-0054;21/09/2009;1;0;Yes;2;203.090.311.201.126
TA-12613;S-0054;21/09/2009;1;0;Yes;3;189.903.351.268.341
TA-12613;S-0054;21/09/2009;1;0;Yes;5;149.424.391.980.993
TA-12613;S-0054;21/09/2009;1;0;Yes;10;1.428.309.120.146
TA-12613;S-0054;21/09/2009;1;0;Yes;20;139.520.261.736.116
TA-12616;S-0066;13/08/2012;1;0;Yes;1;307.723.552.355.569
TA-12616;S-0066;13/08/2012;1;0;Yes;6;81.208.303.889.875
TA-12616;S-0066;13/08/2012;1;0;Yes;20;309.364.967.199.524
TA-12617;S-0066;13/08/2012;1;0;Yes;1;306.944.575.819.455
TA-12617;S-0066;13/08/2012;1;0;Yes;6;803.180.449.914.591
TA-12617;S-0066;13/08/2012;1;0;Yes;20;30.018.417.230.961
TA-12618;S-0066;13/08/2012;1;0;Yes;1;306.749.831.685.427
TA-12618;S-0066;13/08/2012;1;0;Yes;6;800.676.596.762.796
TA-12618;S-0066;13/08/2012;1;0;Yes;20;29.795.852.506.357
TA-12619;S-0066;13/08/2012;1;0;Yes;1;367.871.669.179.793
TA-12619;S-0066;13/08/2012;1;0;Yes;6;970.660.405.179.081
TA-12619;S-0066;13/08/2012;1;0;Yes;20;369.457.442.842.597
TA-12634;S-0072;15/08/2008;15;1;No;1;139.102.952.877.484
TA-12635;S-0058;23/07/2008;1500;0;Yes;150;177.773.573.777.424
TA-12635;S-0058;23/07/2008;1500;0;Yes;200;17.248.766.156.808
TA-12635;S-0058;23/07/2008;1500;0;Yes;250;169.427.396.604.775
TA-12636;S-0072;05/03/2012;10;1;No;1;657.122.349.393.233
TA-12638;S-0066;01/08/2011;400;40;No;40;281.766.941.348.631
TA-12641;S-0066;13/08/2012;54;0;Yes;1;315.429.855.944.982
TA-12641;S-0066;13/08/2012;54;0;Yes;6;838.512.599.945.472
TA-12641;S-0066;13/08/2012;54;0;Yes;20;324.388.086.110.292
TA-12642;S-0013;01/05/2011;659;44;No;44;377.247.208.203.736
TA-12643;S-0013;01/05/2011;659;32;No;32;29.462.005.419.451
TA-12644;S-0013;01/05/2011;434;30;No;30;211.992.900.185.285
TA-12647;S-0104;02/04/2013;80;30;No;1;615.308.001.758.261
TA-12648;S-0104;02/04/2013;80;30;No;1;645.242.957.217.496
TA-12649;S-0041;01/09/2012;1;0;Yes;1;368.650.645.715.907
TA-12649;S-0041;01/09/2012;1;0;Yes;6;131.535.752.240.949
TA-12649;S-0041;01/09/2012;1;0;Yes;20;878.296.044.468.432
TA-12651;S-0041;01/09/2012;1;0;Yes;1;318.629.223.861.164
TA-12651;S-0041;01/09/2012;1;0;Yes;6;761.171.358.145.591
TA-12651;S-0041;01/09/2012;1;0;Yes;20;314.094.467.597.358
TA-12652;S-0041;01/08/2013;4979;1;No;1;221.730.106.886.709
TA-12653;S-0041;01/08/2013;688;1;No;1;191.127.457.253.663
TA-12658;S-0041;01/08/2013;84;1;No;1;475.175.687.029.484
TA-12661;S-0041;01/08/2013;4640;1;No;1;192.518.486.782.437
TA-12662;S-0041;01/08/2013;1320;1;No;1;442.069.184.244.643
TA-12665;S-0013;01/05/2011;2;12;No;12;893.040.957.473.445
TA-12669;S-0041;05/04/2012;1;0;Yes;5;258.675.851.170.969
TA-12669;S-0041;05/04/2012;1;0;Yes;19;614.556.845.812.723
TA-12669;S-0041;05/04/2012;1;0;Yes;20;250.663.521.085.226
TA-12670;S-0041;10/09/2013;1;40;No;40;235.083.990.362.947
TA-12688;S-0041;26/03/2012;1;0;Yes;5;255.198.277.349.032
TA-12688;S-0041;26/03/2012;1;0;Yes;19;579.502.901.687.597
TA-12688;S-0041;26/03/2012;1;0;Yes;20;215.887.782.865.855
TA-12696;S-0064;25/11/2008;200;1;No;1;476.399.793.014.806
TA-12697;S-0066;01/08/2011;200;1;No;1;174.824.591.176.421
TA-12698;S-0054;23/09/2009;1;0;Yes;1;133.288.449.447.205
TA-12698;S-0054;23/09/2009;1;0;Yes;2;936.719.284.676.975
TA-12698;S-0054;23/09/2009;1;0;Yes;3;804.571.479.443.366
TA-12698;S-0054;23/09/2009;1;0;Yes;5;582.284.960.745.147
TA-12698;S-0054;23/09/2009;1;0;Yes;10;516.071.955.175.464
TA-12698;S-0054;23/09/2009;1;0;Yes;20;483.243.658.296.378
TA-12703;S-0041;01/09/2012;1;0;Yes;1;349.064.949.950.758
TA-12703;S-0041;01/09/2012;1;0;Yes;6;111.950.056.475.799
TA-12703;S-0041;01/09/2012;1;0;Yes;20;68.216.088.091.118
TA-12707;S-0072;16/01/2013;29000;1;Yes;1;264.017.404.561.464
TA-12708;S-0072;16/01/2013;15000;1;Yes;1;179.164.603.306.199
TA-12709;S-0072;16/01/2013;15000;1;Yes;1;219.782.665.546.424
TA-12710;S-0072;16/01/2013;15000;1;Yes;1;194.187.722.216.967
TA-12711;S-0026;01/05/2008;100;1;No;1;58.862.805.539.636
TA-12715;S-0081;26/07/2012;203;1;No;1;477.957.746.087.034
TA-12717;S-0072;01/12/2011;10;1;No;1;945.065.461.849.624
TA-12718;S-0072;01/12/2011;10;1;No;1;950.351.374.058.968
TA-12719;S-0072;30/04/2013;628;1;Yes;1;411.188.328.705.842
TA-12719;S-0072;30/04/2013;628;96;Yes;1;369.457.442.842.597
TA-12720;S-0066;01/08/2011;226;36;No;1;109.167.997.418.249
TA-12721;S-0054;09/07/2012;4;0;Yes;1;724.448.178.585.935
TA-12721;S-0054;09/07/2012;4;0;Yes;2;605.097.845.017.054
TA-12721;S-0054;09/07/2012;4;0;Yes;4;565.870.812.305.604
TA-12721;S-0054;09/07/2012;4;0;Yes;5;446.798.684.642.478
TA-12721;S-0066;01/12/2013;64;5;Yes;5;590.352.932.012.041
TA-12723;S-0013;28/09/2010;645;10;No;10;540.832.280.787.657
TA-12724;S-0013;01/05/2011;50;10;No;10;458.483.332.684.186
TA-12728;S-0058;01/07/2009;1476;0;Yes;1;991.664.951.063.581
TA-12728;S-0058;01/07/2009;1476;0;Yes;60;4.256.550.358.051
TA-12728;S-0058;01/07/2009;1476;0;Yes;125;369.735.648.748.352
TA-12728;S-0058;01/07/2009;1476;0;Yes;150;361.111.265.669.948
TA-12728;S-0058;01/07/2009;1476;0;Yes;200;350.539.441.251.259
TA-12730;S-0058;08/09/2008;429;0;Yes;40;408.128.063.742.537
TA-12730;S-0058;08/09/2008;429;0;Yes;50;370.570.266.465.617
TA-12730;S-0058;08/09/2008;429;0;Yes;75;320.493.203.429.722
TA-12731;S-0072;01/01/2010;100;1;Yes;1;46.488.206.851.655
TA-12731;S-0072;01/01/2010;100;15;Yes;1;437.617.889.752.564
TA-12734;S-0041;01/09/2012;1;0;Yes;1;405.846.775.315.346
TA-12734;S-0041;01/09/2012;1;0;Yes;6;121.297.774.909.166
TA-12734;S-0041;01/09/2012;1;0;Yes;20;688.281.410.837.789
TA-12737;S-0013;01/05/2011;6;7;No;7;589.796.520.200.531
TA-12738;S-0013;01/05/2011;6;7;No;7;589.796.520.200.531
TA-12739;S-0066;01/08/2011;96;10;No;1;100.994.307.907.168
TA-12741;S-0066;10/10/2008;136;15;No;15;670.476.232.869.471
TA-12742;S-0031;06/02/2014;400;1;No;1;5.516.823.111.121
TA-12746;S-0007;02/02/2011;1500;1;No;1;418.143.476.349.716
TA-12874;S-0072;16/06/2008;300;1;No;1;42.843.709.486.265
TA-12894;S-0062;05/05/2009;1500;1;No;1;209.767.252.939.245
TA-12895;S-0013;01/08/2008;41;1;No;1;748.095.680.575.107
TA-12896;S-0013;01/08/2008;41;1;No;1;748.095.680.575.107
TA-12898;S-0013;01/08/2008;41;1;No;1;560.306.694.190.504
TA-12903;S-0072;24/11/2008;654;1;No;1;767.570.093.977.955
TA-12905;S-0072;09/04/2009;500;1;No;1;25.261.096.242.551
TA-12912;S-0041;15/02/2013;1;0;Yes;1;252.332.756.519.755
TA-12912;S-0041;15/02/2013;1;6;Yes;6;550.847.693.394.835
TA-12912;S-0041;15/02/2013;1;0;Yes;20;186.676.162.761.583
TA-12915;S-0072;24/09/2009;10;1;Yes;1;145.557.329.890.999
TA-12916;S-0072;16/05/2014;145;1;Yes;1;128.225.101.962.464
TA-12919;S-0072;18/06/2008;4;1;No;1;911.402.547.253.273
TA-12922;S-0041;05/08/2013;1;80;No;80;243.986.579.347.106
TA-12924;S-0041;10/09/2013;871;70;No;70;209.767.252.939.245
TA-12925;S-0041;10/09/2013;1;70;No;70;219.504.459.640.669
TA-12926;S-0054;21/09/2009;2;0;Yes;1;146.113.741.702.509
TA-12926;S-0054;21/09/2009;2;0;Yes;2;866.889.602.332.478
TA-12926;S-0054;21/09/2009;2;0;Yes;3;668.528.791.529.187
TA-12926;S-0054;21/09/2009;2;0;Yes;5;43.010.633.029.718
TA-12926;S-0054;21/09/2009;2;0;Yes;10;331.065.027.848.411
TA-12926;S-0054;21/09/2009;2;0;Yes;20;281.544.376.624.027
TA-12929;S-0026;09/09/2008;226;20;No;1;813.474.068.427.525
TA-12933;S-0072;15/10/2012;50;10;Yes;1;502.439.865.793.471
TA-12933;S-0072;01/08/2013;26;0;Yes;8;846.024.159.400.856
TA-12933;S-0072;01/08/2013;26;0;Yes;16;719.440.472.282.345
TA-12933;S-0072;01/08/2013;26;0;Yes;24;603.150.403.676.769
TA-12933;S-0072;01/08/2013;26;0;Yes;32;449.024.331.888.517
TA-12939;S-0066;01/08/2011;10;1;No;1;653.255.287.303.239
TA-12940;S-0066;01/08/2011;3;1;No;1;447.688.943.540.893
TA-12943;S-0072;15/01/2009;36;1;No;1;128.392.025.505.917
TA-12994;S-0072;01/01/2010;160;1;No;1;790.104.772.344.107
TA-12995;S-0072;01/01/2010;160;1;No;1;875.235.779.505.127
TA-12997;S-0041;24/06/2013;1;0;Yes;5;262.236.886.764.632
TA-13002;S-0041;01/09/2012;1;0;Yes;1;328.644.636.468.343
TA-13002;S-0041;01/09/2012;1;0;Yes;6;915.297.429.933.842
TA-13002;S-0041;01/09/2012;1;0;Yes;20;478.235.951.992.789
TA-13003;S-0041;01/06/2012;1;0;Yes;1;318.072.812.049.654
TA-13003;S-0041;01/06/2012;1;0;Yes;6;809.579.185.746.955
TA-13003;S-0041;01/06/2012;1;0;Yes;20;372.239.501.900.146
TA-13004;S-0041;01/09/2012;1;0;Yes;1;386.594.926.637.103
TA-13004;S-0041;01/09/2012;1;0;Yes;6;103.158.749.853.942
TA-13004;S-0041;01/09/2012;1;0;Yes;20;508.838.601.625.835
TA-13008;S-0072;30/04/2013;543;1;Yes;1;661.295.437.979.557
TA-13008;S-0072;30/04/2013;543;10;Yes;1;610.661.963.132.153
TA-13011;S-0026;24/04/2013;14;1;No;1;211.102.641.286.869
TA-13013;S-0072;22/03/2011;15;1;No;1;838.512.599.945.472
TA-13014;S-0026;27/10/2008;100;1;No;1;312.258.308.619.375
TA-13016;S-0081;29/04/2014;823;25;No;1;601.481.168.242.239
TA-13017;S-0072;03/10/2012;500;1;Yes;1;688.559.616.743.544
TA-13017;S-0072;03/10/2012;500;70;Yes;1;608.158.109.980.359
TA-13024;S-0066;16/06/2013;0;0;Yes;1;248.883.003.288.394
TA-13024;S-0066;16/06/2013;0;0;Yes;2;146.976.180.010.349
TA-13024;S-0066;16/06/2013;0;0;Yes;5;858.265.219.254.074
TA-13024;S-0066;16/06/2013;0;0;Yes;10;654.618.496.241.438
TA-13024;S-0066;16/06/2013;0;0;Yes;25;532.207.897.709.252
TA-13024;S-0066;16/06/2013;0;0;Yes;50;498.266.777.207.146
TA-13024;S-0066;16/06/2013;0;0;Yes;100;482.687.246.484.868
TA-13024;S-0066;16/06/2013;0;0;Yes;250;473.506.451.594.954
TA-13025;S-0041;09/01/2009;815;1;No;1;574.495.195.384.007
TA-13026;S-0054;23/09/2009;1;0;Yes;1;147.310.027.097.255
TA-13026;S-0054;23/09/2009;1;0;Yes;2;107.665.685.527.172
TA-13026;S-0054;23/09/2009;1;0;Yes;3;944.509.050.038.114
TA-13026;S-0054;23/09/2009;1;0;Yes;5;699.131.441.162.233
TA-13026;S-0054;23/09/2009;1;0;Yes;10;632.918.435.592.551
TA-13026;S-0054;23/09/2009;1;0;Yes;20;59.981.193.280.771
TA-13029;S-0072;16/01/2013;6000;1;No;1;287.386.700.644.881
